PERI,FECASI,LIB,NROASI,NRODOC,CODCTA,MONMN
200420,26/01/2004,CP,348,,91040000,460.37
200420,26/01/2004,CP,348,,91040000,427.49
200420,26/01/2004,CP,348,,91040000,874.70
200420,26/01/2004,CP,348,,91040000,835.24
200420,26/01/2004,CP,348,,91040000,749.74
200420,26/01/2004,CP,348,,91040000,605.06
200420,26/01/2004,CP,348,,91040000,710.29
200420,26/01/2004,CP,348,,91040000,279.51
200420,26/01/2004,CP,348,,91040000,697.13
200420,26/01/2004,CP,348,,91040000,677.40
200420,26/01/2004,CP,348,,91040000,776.05
200420,26/01/2004,CP,348,,91040000,782.63
200420,26/01/2004,CP,348,,91040000,605.06
200420,26/01/2004,CP,348,,91040000,766.18
200420,26/01/2004,CP,348,,91040000,815.51
200420,26/01/2004,CP,348,,91040000,697.13
200420,26/01/2004,CP,348,,91040000,782.63
200420,26/01/2004,CP,348,,91040000,735.93
200420,26/01/2004,CP,348,,91040000,670.82
200420,26/01/2004,CP,348,,91040000,693.84
200420,26/01/2004,CP,348,,91040000,670.82
200420,26/01/2004,CP,348,,91040000,690.55
200420,26/01/2004,CP,348,,91040000,762.90
200420,26/01/2004,CP,348,,91040000,661.61
200420,26/01/2004,CP,348,,91040000,730.02
200420,26/01/2004,CP,348,,91040000,703.71
200420,26/01/2004,CP,348,,91040000,749.74
200420,26/01/2004,CP,348,,91040000,749.74
200420,26/01/2004,CP,348,,91040000,813.21
200420,26/01/2004,CP,348,,91040000,765.99
200420,26/01/2004,CP,348,,91040000,716.86
200420,26/01/2004,CP,348,,91040000,716.86
200420,26/01/2004,CP,348,,91040000,559.02
200420,26/01/2004,CP,348,,91040000,805.45
200420,26/01/2004,CP,348,,91040000,762.90
200420,26/01/2004,CP,348,,91040000,526.13
200420,26/01/2004,CP,348,,79100000,-33427.84
200420,24/02/2004,CP,348,,42100000,-40.47
200420,24/02/2004,CP,348,,40100000,6.46
200420,24/02/2004,CP,348,,63500700,34.01
200420,24/02/2004,CP,348,,91350070,19.22
200420,24/02/2004,CP,348,,91350070,14.79
200420,24/02/2004,CP,348,,79100000,-34.01
200420,22/03/2004,CP,348,,42100000,-160.91
200420,22/03/2004,CP,348,,40100000,25.69
200420,22/03/2004,CP,348,,63300210,135.22
200420,22/03/2004,CP,348,,94330021,6.54
200420,22/03/2004,CP,348,,94330021,15.24
200420,22/03/2004,CP,348,,94330021,8.71
200420,22/03/2004,CP,348,,94330021,6.54
200420,22/03/2004,CP,348,,94330021,10.90
200420,22/03/2004,CP,348,,94330021,13.06
200420,22/03/2004,CP,348,,95330021,32.66
200420,22/03/2004,CP,348,,91330021,41.57
200420,22/03/2004,CP,348,,79100000,-135.22
200420,22/04/2004,CP,348,,42100000,-2989.44
200420,22/04/2004,CP,348,,40100000,477.31
200420,22/04/2004,CP,348,,63300210,2512.13
200420,22/04/2004,CP,348,,94330021,121.59
200420,22/04/2004,CP,348,,94330021,283.12
200420,22/04/2004,CP,348,,94330021,161.78
200420,22/04/2004,CP,348,,94330021,121.59
200420,22/04/2004,CP,348,,94330021,202.48
200420,22/04/2004,CP,348,,94330021,242.67
200420,22/04/2004,CP,348,,95330021,606.68
200420,22/04/2004,CP,348,,91330021,772.22
200420,22/04/2004,CP,348,,79100000,-2512.13
200420,26/01/2004,CP,349,,42100000,-157.00
200420,26/01/2004,CP,349,,40100000,25.06
200420,26/01/2004,CP,349,,63300100,131.94
200420,26/01/2004,CP,349,,95330010,65.97
200420,26/01/2004,CP,349,,91330010,65.97
200420,26/01/2004,CP,349,,79100000,-131.94
200420,24/02/2004,CP,349,,42100000,-361.90
200420,24/02/2004,CP,349,,40100000,57.80
200420,24/02/2004,CP,349,,63500300,304.10
200420,24/02/2004,CP,349,,91350030,52.05
200420,24/02/2004,CP,349,,91350030,152.05
200420,24/02/2004,CP,349,,91350030,100.00
200420,24/02/2004,CP,349,,79100000,-304.10
200420,22/03/2004,CP,349,,42100000,-110.53
200420,22/03/2004,CP,349,,40100000,17.64
200420,22/03/2004,CP,349,,63300210,92.89
200420,22/03/2004,CP,349,,94330021,4.50
200420,22/03/2004,CP,349,,94330021,10.47
200420,22/03/2004,CP,349,,94330021,5.98
200420,22/03/2004,CP,349,,94330021,4.50
200420,22/03/2004,CP,349,,94330021,7.49
200420,22/03/2004,CP,349,,94330021,8.97
200420,22/03/2004,CP,349,,95330021,22.43
200420,22/03/2004,CP,349,,91330021,28.55
200420,22/03/2004,CP,349,,79100000,-92.89
200420,22/04/2004,CP,349,,42100000,-5175.00
200420,22/04/2004,CP,349,,63600100,5175.00
200420,22/04/2004,CP,349,,95360010,2587.50
200420,22/04/2004,CP,349,,91360010,2587.50
200420,22/04/2004,CP,349,,79100000,-5175.00
200420,26/01/2004,CP,350,,42100000,-318.90
200420,26/01/2004,CP,350,,40100000,29.12
200420,26/01/2004,CP,350,,63100300,289.78
200420,26/01/2004,CP,350,,91310030,289.78
200420,26/01/2004,CP,350,,79100000,-289.78
200420,24/02/2004,CP,350,,42100000,-499.80
200420,24/02/2004,CP,350,,40100000,79.80
200420,24/02/2004,CP,350,,63500300,420.00
200420,24/02/2004,CP,350,,91350030,200.00
200420,24/02/2004,CP,350,,91350030,220.00
200420,24/02/2004,CP,350,,79100000,-420.00
200420,22/03/2004,CP,350,,42100000,-74.62
200420,22/03/2004,CP,350,,40100000,11.91
200420,22/03/2004,CP,350,,63300210,62.71
200420,22/03/2004,CP,350,,94330021,3.04
200420,22/03/2004,CP,350,,94330021,7.07
200420,22/03/2004,CP,350,,94330021,4.04
200420,22/03/2004,CP,350,,94330021,3.04
200420,22/03/2004,CP,350,,94330021,5.05
200420,22/03/2004,CP,350,,94330021,6.06
200420,22/03/2004,CP,350,,95330021,15.14
200420,22/03/2004,CP,350,,91330021,19.27
200420,22/03/2004,CP,350,,79100000,-62.71
200420,22/04/2004,CP,350,,42100000,-137.44
200420,22/04/2004,CP,350,,40100000,21.95
200420,22/04/2004,CP,350,,63300400,115.49
200420,22/04/2004,CP,350,,95330040,57.75
200420,22/04/2004,CP,350,,91330040,57.74
200420,22/04/2004,CP,350,,79100000,-115.49
200420,26/01/2004,CP,351,,42100000,-410.10
200420,26/01/2004,CP,351,,40100000,43.68
200420,26/01/2004,CP,351,,63100300,366.42
200420,26/01/2004,CP,351,,91310030,366.42
200420,26/01/2004,CP,351,,79100000,-366.42
200420,24/02/2004,CP,351,,42100000,-1457.33
200420,24/02/2004,CP,351,,40100000,232.68
200420,24/02/2004,CP,351,,63500300,1224.65
200420,24/02/2004,CP,351,,91350030,1224.65
200420,24/02/2004,CP,351,,79100000,-1224.65
200420,22/03/2004,CP,351,,42100000,-58.21
200420,22/03/2004,CP,351,,40100000,9.29
200420,22/03/2004,CP,351,,63300210,48.92
200420,22/03/2004,CP,351,,94330021,2.37
200420,22/03/2004,CP,351,,94330021,5.51
200420,22/03/2004,CP,351,,94330021,3.15
200420,22/03/2004,CP,351,,94330021,2.37
200420,22/03/2004,CP,351,,94330021,3.94
200420,22/03/2004,CP,351,,94330021,4.73
200420,22/03/2004,CP,351,,95330021,11.81
200420,22/03/2004,CP,351,,91330021,15.04
200420,22/03/2004,CP,351,,79100000,-48.92
200420,22/04/2004,CP,351,,42100000,-123.63
200420,22/04/2004,CP,351,,40100000,19.74
200420,22/04/2004,CP,351,,63300400,103.89
200420,22/04/2004,CP,351,,94330040,5.03
200420,22/04/2004,CP,351,,94330040,11.71
200420,22/04/2004,CP,351,,94330040,6.69
200420,22/04/2004,CP,351,,94330040,5.03
200420,22/04/2004,CP,351,,94330040,8.37
200420,22/04/2004,CP,351,,94330040,10.04
200420,22/04/2004,CP,351,,95330040,25.09
200420,22/04/2004,CP,351,,91330040,31.93
200420,22/04/2004,CP,351,,79100000,-103.89
200420,26/01/2004,CP,352,,42100000,-273.40
200420,26/01/2004,CP,352,,40100000,29.12
200420,26/01/2004,CP,352,,63100300,244.28
200420,26/01/2004,CP,352,,91310030,244.28
200420,26/01/2004,CP,352,,79100000,-244.28
200420,24/02/2004,CP,352,,42100000,-98.77
200420,24/02/2004,CP,352,,40100000,15.77
200420,24/02/2004,CP,352,,63500300,83.00
200420,24/02/2004,CP,352,,91350030,16.00
200420,24/02/2004,CP,352,,91350030,16.00
200420,24/02/2004,CP,352,,91350030,10.00
200420,24/02/2004,CP,352,,91350030,5.00
200420,24/02/2004,CP,352,,91350030,5.00
200420,24/02/2004,CP,352,,91350030,16.00
200420,24/02/2004,CP,352,,91350030,15.00
200420,24/02/2004,CP,352,,79100000,-83.00
200420,22/03/2004,CP,352,,42100000,-1550.00
200420,22/03/2004,CP,352,,40100000,247.48
200420,22/03/2004,CP,352,,63300210,1302.52
200420,22/03/2004,CP,352,,94330021,63.04
200420,22/03/2004,CP,352,,94330021,146.79
200420,22/03/2004,CP,352,,94330021,83.88
200420,22/03/2004,CP,352,,94330021,63.04
200420,22/03/2004,CP,352,,94330021,104.98
200420,22/03/2004,CP,352,,94330021,125.82
200420,22/03/2004,CP,352,,95330021,314.56
200420,22/03/2004,CP,352,,91330021,400.41
200420,22/03/2004,CP,352,,79100000,-1302.52
200420,26/01/2004,CP,353,,42100000,-410.10
200420,26/01/2004,CP,353,,40100000,43.68
200420,26/01/2004,CP,353,,63100300,366.42
200420,26/01/2004,CP,353,,91310030,122.14
200420,26/01/2004,CP,353,,91310030,122.14
200420,26/01/2004,CP,353,,91310030,122.14
200420,26/01/2004,CP,353,,79100000,-366.42
200420,24/02/2004,CP,353,,42100000,-18433.15
200420,24/02/2004,CP,353,,40100000,2943.11
200420,24/02/2004,CP,353,,60300000,15490.04
200420,24/02/2004,CP,353,,26300100,15490.04
200420,24/02/2004,CP,353,,61300000,-15490.04
200420,22/03/2004,CP,353,,42100000,-58.21
200420,22/03/2004,CP,353,,40100000,9.29
200420,22/03/2004,CP,353,,63300210,48.92
200420,22/03/2004,CP,353,,94330021,2.37
200420,22/03/2004,CP,353,,94330021,5.51
200420,22/03/2004,CP,353,,94330021,3.15
200420,22/03/2004,CP,353,,94330021,2.37
200420,22/03/2004,CP,353,,94330021,3.94
200420,22/03/2004,CP,353,,94330021,4.73
200420,22/03/2004,CP,353,,95330021,11.81
200420,22/03/2004,CP,353,,91330021,15.04
200420,22/03/2004,CP,353,,79100000,-48.92
200420,22/04/2004,CP,353,,42100000,-510.26
200420,22/04/2004,CP,353,,40100000,81.47
200420,22/04/2004,CP,353,,63200300,428.79
200420,22/04/2004,CP,353,,95320030,428.79
200420,22/04/2004,CP,353,,79100000,-428.79
200420,26/01/2004,CP,354,,42100000,-417.70
200420,26/01/2004,CP,354,,40100000,44.90
200420,26/01/2004,CP,354,,63100300,372.80
200420,26/01/2004,CP,354,,91310030,372.80
200420,26/01/2004,CP,354,,79100000,-372.80
200420,24/02/2004,CP,354,,42100000,-53699.58
200420,24/02/2004,CP,354,,40100000,8573.88
200420,24/02/2004,CP,354,,60300000,45125.70
200420,24/02/2004,CP,354,,26300100,45125.70
200420,24/02/2004,CP,354,,61300000,-45125.70
200420,22/03/2004,CP,354,,42100000,-61.07
200420,22/03/2004,CP,354,,40100000,9.75
200420,22/03/2004,CP,354,,63300210,51.32
200420,22/03/2004,CP,354,,94330021,2.48
200420,22/03/2004,CP,354,,94330021,5.78
200420,22/03/2004,CP,354,,94330021,3.31
200420,22/03/2004,CP,354,,94330021,2.48
200420,22/03/2004,CP,354,,94330021,4.14
200420,22/03/2004,CP,354,,94330021,4.96
200420,22/03/2004,CP,354,,95330021,12.39
200420,22/03/2004,CP,354,,91330021,15.78
200420,22/03/2004,CP,354,,79100000,-51.32
200420,22/04/2004,CP,354,,42100000,-292.70
200420,22/04/2004,CP,354,,40100000,26.29
200420,22/04/2004,CP,354,,63100300,22.50
200420,22/04/2004,CP,354,,95310030,15.00
200420,22/04/2004,CP,354,,91310030,7.50
200420,22/04/2004,CP,354,,63500300,40.00
200420,22/04/2004,CP,354,,91350030,10.00
200420,22/04/2004,CP,354,,91350030,10.00
200420,22/04/2004,CP,354,,91350030,10.00
200420,22/04/2004,CP,354,,91350030,10.00
200420,22/04/2004,CP,354,,63700200,97.65
200420,22/04/2004,CP,354,,94370020,4.73
200420,22/04/2004,CP,354,,94370020,11.01
200420,22/04/2004,CP,354,,94370020,6.29
200420,22/04/2004,CP,354,,94370020,4.73
200420,22/04/2004,CP,354,,94370020,7.87
200420,22/04/2004,CP,354,,94370020,9.43
200420,22/04/2004,CP,354,,95370020,23.58
200420,22/04/2004,CP,354,,91370020,30.01
200420,22/04/2004,CP,354,,65200100,40.76
200420,22/04/2004,CP,354,,94520010,13.59
200420,22/04/2004,CP,354,,95520010,13.59
200420,22/04/2004,CP,354,,91520010,13.58
200420,22/04/2004,CP,354,,63200200,30.00
200420,22/04/2004,CP,354,,94320020,1.45
200420,22/04/2004,CP,354,,94320020,3.38
200420,22/04/2004,CP,354,,94320020,1.93
200420,22/04/2004,CP,354,,94320020,1.45
200420,22/04/2004,CP,354,,94320020,2.42
200420,22/04/2004,CP,354,,94320020,2.90
200420,22/04/2004,CP,354,,95320020,7.25
200420,22/04/2004,CP,354,,91320020,9.22
200420,22/04/2004,CP,354,,63200200,35.50
200420,22/04/2004,CP,354,,94320020,12.00
200420,22/04/2004,CP,354,,94320020,7.50
200420,22/04/2004,CP,354,,95320020,16.00
200420,22/04/2004,CP,354,,79100000,-266.41
200420,26/01/2004,CP,355,,42100000,-45.00
200420,26/01/2004,CP,355,,40100000,7.18
200420,26/01/2004,CP,355,,65200200,37.82
200420,26/01/2004,CP,355,,91520020,37.82
200420,26/01/2004,CP,355,,79100000,-37.82
200420,24/02/2004,CP,355,,42100000,-792.00
200420,24/02/2004,CP,355,,40100000,14.53
200420,24/02/2004,CP,355,,63100300,109.50
200420,24/02/2004,CP,355,,95310030,109.50
200420,24/02/2004,CP,355,,63700200,64.00
200420,24/02/2004,CP,355,,95370020,64.00
200420,24/02/2004,CP,355,,60500100,17.00
200420,24/02/2004,CP,355,,95050010,17.00
200420,24/02/2004,CP,355,,60400000,18.40
200420,24/02/2004,CP,355,,95040000,18.40
200420,24/02/2004,CP,355,,63500300,55.00
200420,24/02/2004,CP,355,,95350030,40.00
200420,24/02/2004,CP,355,,91350030,15.00
200420,24/02/2004,CP,355,,60100000,79.64
200420,24/02/2004,CP,355,,91010000,25.00
200420,24/02/2004,CP,355,,91010000,16.00
200420,24/02/2004,CP,355,,91010000,9.24
200420,24/02/2004,CP,355,,95010000,29.40
200420,24/02/2004,CP,355,,65200200,179.62
200420,24/02/2004,CP,355,,95520020,179.62
200420,24/02/2004,CP,355,,65800000,178.31
200420,24/02/2004,CP,355,,95580000,178.31
200420,24/02/2004,CP,355,,65200500,76.00
200420,24/02/2004,CP,355,,95520050,76.00
200420,24/02/2004,CP,355,,79100000,-777.47
200420,22/03/2004,CP,355,,42100000,-1513.49
200420,22/03/2004,CP,355,,40100000,241.64
200420,22/03/2004,CP,355,,63300210,1271.85
200420,22/03/2004,CP,355,,94330021,61.56
200420,22/03/2004,CP,355,,94330021,143.34
200420,22/03/2004,CP,355,,94330021,81.91
200420,22/03/2004,CP,355,,94330021,61.56
200420,22/03/2004,CP,355,,94330021,102.51
200420,22/03/2004,CP,355,,94330021,122.86
200420,22/03/2004,CP,355,,95330021,307.15
200420,22/03/2004,CP,355,,91330021,390.96
200420,22/03/2004,CP,355,,79100000,-1271.85
200420,22/04/2004,CP,355,,42100000,-342.00
200420,22/04/2004,CP,355,,65300100,342.00
200420,22/04/2004,CP,355,,94530010,16.55
200420,22/04/2004,CP,355,,94530010,38.54
200420,22/04/2004,CP,355,,94530010,22.02
200420,22/04/2004,CP,355,,94530010,16.55
200420,22/04/2004,CP,355,,94530010,27.57
200420,22/04/2004,CP,355,,94530010,33.04
200420,22/04/2004,CP,355,,95530010,82.59
200420,22/04/2004,CP,355,,91530010,105.14
200420,22/04/2004,CP,355,,79100000,-342.00
200420,26/01/2004,CP,356,,42100000,-136.70
200420,26/01/2004,CP,356,,40100000,14.56
200420,26/01/2004,CP,356,,63100300,122.14
200420,26/01/2004,CP,356,,91310030,122.14
200420,26/01/2004,CP,356,,79100000,-122.14
200420,24/02/2004,CP,356,,42100000,-176.00
200420,24/02/2004,CP,356,,63100200,176.00
200420,24/02/2004,CP,356,,91310020,176.00
200420,24/02/2004,CP,356,,79100000,-176.00
200420,22/03/2004,CP,356,,42100000,-1285.25
200420,22/03/2004,CP,356,,40100000,205.21
200420,22/03/2004,CP,356,,63300210,1080.04
200420,22/03/2004,CP,356,,94330021,52.27
200420,22/03/2004,CP,356,,94330021,121.72
200420,22/03/2004,CP,356,,94330021,69.55
200420,22/03/2004,CP,356,,94330021,52.27
200420,22/03/2004,CP,356,,94330021,87.05
200420,22/03/2004,CP,356,,94330021,104.33
200420,22/03/2004,CP,356,,95330021,260.83
200420,22/03/2004,CP,356,,91330021,332.02
200420,22/03/2004,CP,356,,79100000,-1080.04
200420,22/04/2004,CP,356,,42100000,-200.00
200420,22/04/2004,CP,356,,63900500,200.00
200420,22/04/2004,CP,356,,95390050,100.00
200420,22/04/2004,CP,356,,91390050,100.00
200420,22/04/2004,CP,356,,79100000,-200.00
200420,26/01/2004,CP,357,,42100000,-273.40
200420,26/01/2004,CP,357,,40100000,29.12
200420,26/01/2004,CP,357,,63100300,244.28
200420,26/01/2004,CP,357,,91310030,81.43
200420,26/01/2004,CP,357,,91310030,81.43
200420,26/01/2004,CP,357,,91310030,81.42
200420,26/01/2004,CP,357,,79100000,-244.28
200420,24/02/2004,CP,357,,42100000,-119.00
200420,24/02/2004,CP,357,,40100000,19.00
200420,24/02/2004,CP,357,,63500300,100.00
200420,24/02/2004,CP,357,,91350030,100.00
200420,24/02/2004,CP,357,,79100000,-100.00
200420,22/03/2004,CP,357,,42100000,-58.21
200420,22/03/2004,CP,357,,40100000,9.29
200420,22/03/2004,CP,357,,63300210,48.92
200420,22/03/2004,CP,357,,94330021,2.37
200420,22/03/2004,CP,357,,94330021,5.51
200420,22/03/2004,CP,357,,94330021,3.15
200420,22/03/2004,CP,357,,94330021,2.37
200420,22/03/2004,CP,357,,94330021,3.94
200420,22/03/2004,CP,357,,94330021,4.73
200420,22/03/2004,CP,357,,95330021,11.81
200420,22/03/2004,CP,357,,91330021,15.04
200420,22/03/2004,CP,357,,79100000,-48.92
200420,22/04/2004,CP,357,,42100000,-1305.19
200420,22/04/2004,CP,357,,40100000,208.39
200420,22/04/2004,CP,357,,63100100,1096.80
200420,22/04/2004,CP,357,,91310010,1096.80
200420,22/04/2004,CP,357,,79100000,-1096.80
200420,26/01/2004,CP,358,,42100000,-410.10
200420,26/01/2004,CP,358,,40100000,43.68
200420,26/01/2004,CP,358,,63100300,366.42
200420,26/01/2004,CP,358,,91310030,366.42
200420,26/01/2004,CP,358,,79100000,-366.42
200420,24/02/2004,CP,358,,42100000,-24.11
200420,24/02/2004,CP,358,,40100000,3.85
200420,24/02/2004,CP,358,,63500600,20.26
200420,24/02/2004,CP,358,,91350060,20.26
200420,24/02/2004,CP,358,,79100000,-20.26
200420,22/03/2004,CP,358,,42100000,-1420.37
200420,22/03/2004,CP,358,,40100000,226.77
200420,22/03/2004,CP,358,,63300210,1193.60
200420,22/03/2004,CP,358,,94330021,57.77
200420,22/03/2004,CP,358,,94330021,134.52
200420,22/03/2004,CP,358,,94330021,76.87
200420,22/03/2004,CP,358,,94330021,57.77
200420,22/03/2004,CP,358,,94330021,96.20
200420,22/03/2004,CP,358,,94330021,115.30
200420,22/03/2004,CP,358,,95330021,288.25
200420,22/03/2004,CP,358,,91330021,366.92
200420,22/03/2004,CP,358,,79100000,-1193.60
200420,23/04/2004,CP,358,,42100000,-318.33
200420,23/04/2004,CP,358,,40100000,50.83
200420,23/04/2004,CP,358,,60100000,267.50
200420,23/04/2004,CP,358,,26100300,267.50
200420,23/04/2004,CP,358,,61100000,-267.50
200420,26/01/2004,CP,359,,42100000,-273.40
200420,26/01/2004,CP,359,,40100000,29.12
200420,26/01/2004,CP,359,,63100300,244.28
200420,26/01/2004,CP,359,,91310030,244.28
200420,26/01/2004,CP,359,,79100000,-244.28
200420,24/02/2004,CP,359,,42100000,-203.49
200420,24/02/2004,CP,359,,40100000,32.49
200420,24/02/2004,CP,359,,63500300,171.00
200420,24/02/2004,CP,359,,91350030,12.00
200420,24/02/2004,CP,359,,91350030,24.00
200420,24/02/2004,CP,359,,91350030,12.00
200420,24/02/2004,CP,359,,91350030,24.00
200420,24/02/2004,CP,359,,91350030,25.00
200420,24/02/2004,CP,359,,91350030,25.00
200420,24/02/2004,CP,359,,91350030,40.00
200420,24/02/2004,CP,359,,91350030,9.00
200420,24/02/2004,CP,359,,79100000,-171.00
200420,22/03/2004,CP,359,,42100000,-333.96
200420,22/03/2004,CP,359,,40100000,53.31
200420,22/03/2004,CP,359,,63300210,280.65
200420,22/03/2004,CP,359,,94330021,13.58
200420,22/03/2004,CP,359,,94330021,31.63
200420,22/03/2004,CP,359,,94330021,18.07
200420,22/03/2004,CP,359,,94330021,13.58
200420,22/03/2004,CP,359,,94330021,22.62
200420,22/03/2004,CP,359,,94330021,27.11
200420,22/03/2004,CP,359,,95330021,67.78
200420,22/03/2004,CP,359,,91330021,86.28
200420,22/03/2004,CP,359,,79100000,-280.65
200420,23/04/2004,CP,359,,42100000,-1353.51
200420,23/04/2004,CP,359,,40100000,216.11
200420,23/04/2004,CP,359,,60310000,1137.40
200420,23/04/2004,CP,359,,26310000,1137.40
200420,23/04/2004,CP,359,,61310000,-1137.40
200420,26/01/2004,CP,360,,42100000,-410.10
200420,26/01/2004,CP,360,,40100000,43.68
200420,26/01/2004,CP,360,,63100300,366.42
200420,26/01/2004,CP,360,,91310030,366.42
200420,26/01/2004,CP,360,,79100000,-366.42
200420,24/02/2004,CP,360,,42100000,-196.35
200420,24/02/2004,CP,360,,40100000,31.35
200420,24/02/2004,CP,360,,63500300,165.00
200420,24/02/2004,CP,360,,91350030,25.00
200420,24/02/2004,CP,360,,91350030,60.00
200420,24/02/2004,CP,360,,91350030,30.00
200420,24/02/2004,CP,360,,95350030,20.00
200420,24/02/2004,CP,360,,91350030,30.00
200420,24/02/2004,CP,360,,79100000,-165.00
200420,22/03/2004,CP,360,,42100000,-1370.44
200420,22/03/2004,CP,360,,40100000,218.81
200420,22/03/2004,CP,360,,63300210,1151.63
200420,22/03/2004,CP,360,,94330021,55.74
200420,22/03/2004,CP,360,,94330021,129.79
200420,22/03/2004,CP,360,,94330021,74.16
200420,22/03/2004,CP,360,,94330021,55.74
200420,22/03/2004,CP,360,,94330021,92.82
200420,22/03/2004,CP,360,,94330021,111.25
200420,22/03/2004,CP,360,,95330021,278.12
200420,22/03/2004,CP,360,,91330021,354.01
200420,22/03/2004,CP,360,,79100000,-1151.63
200420,23/04/2004,CP,360,,42100000,-354.20
200420,23/04/2004,CP,360,,40100000,56.55
200420,23/04/2004,CP,360,,60100000,297.65
200420,23/04/2004,CP,360,,26100300,297.65
200420,23/04/2004,CP,360,,61100000,-297.65
200420,26/01/2004,CP,361,,42100000,-250.60
200420,26/01/2004,CP,361,,40100000,25.48
200420,26/01/2004,CP,361,,63100300,225.12
200420,26/01/2004,CP,361,,91310030,225.12
200420,26/01/2004,CP,361,,79100000,-225.12
200420,24/02/2004,CP,361,,42100000,-321.30
200420,24/02/2004,CP,361,,40100000,51.30
200420,24/02/2004,CP,361,,63500300,270.00
200420,24/02/2004,CP,361,,91350030,70.00
200420,24/02/2004,CP,361,,91350030,30.00
200420,24/02/2004,CP,361,,95350030,20.00
200420,24/02/2004,CP,361,,91350030,100.00
200420,24/02/2004,CP,361,,91350030,50.00
200420,24/02/2004,CP,361,,79100000,-270.00
200420,22/03/2004,CP,361,,42100000,-1300.68
200420,22/03/2004,CP,361,,40100000,207.66
200420,22/03/2004,CP,361,,63300210,1093.02
200420,22/03/2004,CP,361,,94330021,52.90
200420,22/03/2004,CP,361,,94330021,123.18
200420,22/03/2004,CP,361,,94330021,70.39
200420,22/03/2004,CP,361,,94330021,52.90
200420,22/03/2004,CP,361,,94330021,88.10
200420,22/03/2004,CP,361,,94330021,105.59
200420,22/03/2004,CP,361,,95330021,263.96
200420,22/03/2004,CP,361,,91330021,336.00
200420,22/03/2004,CP,361,,79100000,-1093.02
200420,23/04/2004,CP,361,,42100000,-55.30
200420,23/04/2004,CP,361,,64100800,55.30
200420,23/04/2004,CP,361,,94410080,2.68
200420,23/04/2004,CP,361,,94410080,6.23
200420,23/04/2004,CP,361,,94410080,3.56
200420,23/04/2004,CP,361,,94410080,2.68
200420,23/04/2004,CP,361,,94410080,4.46
200420,23/04/2004,CP,361,,94410080,5.34
200420,23/04/2004,CP,361,,95410080,13.35
200420,23/04/2004,CP,361,,91410080,17.00
200420,23/04/2004,CP,361,,79100000,-55.30
200420,26/01/2004,CP,362,,42100000,-273.40
200420,26/01/2004,CP,362,,40100000,29.12
200420,26/01/2004,CP,362,,63100300,244.28
200420,26/01/2004,CP,362,,91310030,244.28
200420,26/01/2004,CP,362,,79100000,-244.28
200420,24/02/2004,CP,362,,42100000,-330.82
200420,24/02/2004,CP,362,,40100000,52.82
200420,24/02/2004,CP,362,,63500300,278.00
200420,24/02/2004,CP,362,,91350030,12.00
200420,24/02/2004,CP,362,,91350030,36.00
200420,24/02/2004,CP,362,,91350030,230.00
200420,24/02/2004,CP,362,,79100000,-278.00
200420,22/03/2004,CP,362,,42100000,-58.21
200420,22/03/2004,CP,362,,40100000,9.29
200420,22/03/2004,CP,362,,63300210,48.92
200420,22/03/2004,CP,362,,94330021,2.37
200420,22/03/2004,CP,362,,94330021,5.51
200420,22/03/2004,CP,362,,94330021,3.15
200420,22/03/2004,CP,362,,94330021,2.37
200420,22/03/2004,CP,362,,94330021,3.94
200420,22/03/2004,CP,362,,94330021,4.73
200420,22/03/2004,CP,362,,95330021,11.81
200420,22/03/2004,CP,362,,91330021,15.04
200420,22/03/2004,CP,362,,79100000,-48.92
200420,23/04/2004,CP,362,,42100000,-292.90
200420,23/04/2004,CP,362,,40100000,21.87
200420,23/04/2004,CP,362,,63100300,28.98
200420,23/04/2004,CP,362,,91310030,28.98
200420,23/04/2004,CP,362,,65200200,126.45
200420,23/04/2004,CP,362,,91520020,126.45
200420,23/04/2004,CP,362,,63200200,58.60
200420,23/04/2004,CP,362,,91320020,58.60
200420,23/04/2004,CP,362,,65200500,57.00
200420,23/04/2004,CP,362,,91520050,57.00
200420,23/04/2004,CP,362,,79100000,-271.03
200420,26/01/2004,CP,363,,42100000,-273.40
200420,26/01/2004,CP,363,,40100000,29.12
200420,26/01/2004,CP,363,,63100300,244.28
200420,26/01/2004,CP,363,,91310030,244.28
200420,26/01/2004,CP,363,,79100000,-244.28
200420,24/02/2004,CP,363,,42100000,-283.81
200420,24/02/2004,CP,363,,40100000,45.30
200420,24/02/2004,CP,363,,60100000,238.51
200420,24/02/2004,CP,363,,26100100,238.51
200420,24/02/2004,CP,363,,61100000,-238.51
200420,22/03/2004,CP,363,,42100000,-1626.07
200420,22/03/2004,CP,363,,40100000,259.62
200420,22/03/2004,CP,363,,63300210,1366.45
200420,22/03/2004,CP,363,,94330021,66.14
200420,22/03/2004,CP,363,,94330021,154.00
200420,22/03/2004,CP,363,,94330021,88.00
200420,22/03/2004,CP,363,,94330021,66.14
200420,22/03/2004,CP,363,,94330021,110.14
200420,22/03/2004,CP,363,,94330021,132.00
200420,22/03/2004,CP,363,,95330021,330.00
200420,22/03/2004,CP,363,,91330021,420.03
200420,22/03/2004,CP,363,,79100000,-1366.45
200420,23/04/2004,CP,363,,42100000,-1208.31
200420,23/04/2004,CP,363,,40100000,192.92
200420,23/04/2004,CP,363,,60500300,1015.39
200420,23/04/2004,CP,363,,26500300,1015.39
